timestamp,src_ip,dst_ip,direction,protocol,src_port,dst_port,length
"('2025-03-22T04:07:39.532988',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.534493',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.537713',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.539721',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.542722',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.545722',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.548907',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.551915',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.554915',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.556917',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.558916',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.560915',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.563914',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.566915',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.569918',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.572918',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.573919',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.578952',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.580956',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.583843',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.586912',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.588967',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.593062',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.596063',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.602905',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.606638',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.609873',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.613005',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.615005',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.618005',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.620005',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.633913',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.638772',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.643766',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.648325',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.654795',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.658611',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.663060',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.665517',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,76
"('2025-03-22T04:07:39.668857',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.672298',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.676298',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,69
"('2025-03-22T04:07:39.678804',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.681809',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.684810',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.688580',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.690715',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.692718',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.696878',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.698884',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.702215',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.705216',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.707216',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.708721',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.710727',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.712728',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.715844',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.717844',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.720848',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.723844',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.725845',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.728845',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.732851',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.735364',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.738874',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.741886',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.745336',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.748689',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.751688',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.755037',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.757044',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.758550',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.762058',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.766642',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.769836',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.772004',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.774160',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.777410',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.783925',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.789825',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.793819',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.797821',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.800818',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.803935',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.806942',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.809951',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.811947',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.813947',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.816947',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.817946',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.820952',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.824952',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.829456',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.832966',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.835477',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.838985',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.840512',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.842528',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.844527',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.846527',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.848528',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.850529',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.852528',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.855850',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.857856',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.860861',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.862861',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.866859',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.870865',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.873865',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.875865',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.877865',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.879864',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.881864',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.884151',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.887150',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.889667',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.891666',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.894666',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.897974',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.901561',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.904844',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.908024',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.909547',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.912953',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.915460',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.921207',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.925667',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:39.929320',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.932328',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.935820',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.941015',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.947580',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.957117',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.962962',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.965603',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.968787',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.972808',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.976142',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,80
"('2025-03-22T04:07:39.981278',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.986848',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.991316',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.994843',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:39.998062',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.001237',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.004418',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.013331',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.017553',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.021775',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.025807',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.029209',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.033387',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.037852',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.041760',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.044937',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.048592',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.051226',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.054688',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.058377',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.062266',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.065710',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.069876',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.073263',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.076496',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.080605',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.084432',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.087752',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.091747',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.094457',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.098968',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.103103',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.106726',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.109935',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.113731',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.117098',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.119992',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.123091',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.126091',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.128597',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.132027',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.136219',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.139514',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.142679',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.148569',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.155210',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.162900',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.166908',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.171365',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.173384',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.177384',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.182082',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.184088',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.188600',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.195183',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.198689',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.201698',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.204834',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.209936',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.213348',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.217362',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.222878',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.227271',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.233002',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.238190',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.242227',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.246418',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.251172',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.256180',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.262288',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.266662',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.273338',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.277517',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.281771',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.286593',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.290339',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.293934',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.296934',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.301441',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.306438',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.313584',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.316094',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.320802',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.324041',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.327240',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.333074',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.337971',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.341910',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.345918',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.349932',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.353925',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.356926',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.361439',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.365121',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.370056',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.373067',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.378131',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.381856',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.385183',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.388996',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.395232',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.400155',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.403389',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.411899',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
"('2025-03-22T04:07:40.417895',)",192.168.0.64,142.251.42.202,-512,UDP,55477,443,75
"('2025-03-22T04:07:40.423903',)",142.251.42.202,192.168.0.64,-512,UDP,443,55477,1292
